sentence,negative,neutral,positive,predicted_label
he repeated.,0.17831125855445862,0.7005443572998047,0.1211443766951561,Neutral
"""Even that's a lie,"" said Tom savagely.",0.6235606074333191,0.3484558165073395,0.027983635663986206,Negative
"""She didn't know you were alive.",0.34986060857772827,0.5964018702507019,0.05373751372098923,Neutral
"Whythere's things between Daisy and me that you'll never know, things that neither of us can ever forget.""",0.10861888527870178,0.5609044432640076,0.33047667145729065,Neutral
The words seemed to bite physically into Gatsby.,0.6088364720344543,0.37752658128738403,0.013636905699968338,Negative
"""I want to speak to Daisy alone,"" he insisted.",0.1617843061685562,0.7901471257209778,0.04806859418749809,Neutral
"""She's all excited now"" ""Even alone I can't say I never loved Tom,"" she admitted in a pitiful voice.",0.5021894574165344,0.4097781479358673,0.08803235739469528,Negative
"""It wouldn't be true.""",0.4824451208114624,0.47886893153190613,0.038686029613018036,Negative
"""Of course it wouldn't,"" agreed Tom.",0.23933859169483185,0.6653968095779419,0.09526457637548447,Neutral
She turned to her husband.,0.08490537106990814,0.857314944267273,0.05777975171804428,Neutral
"""As if it mattered to you,"" she said.",0.2477109432220459,0.6845256090164185,0.06776343286037445,Neutral
"""Of course it matters.",0.0737452358007431,0.6563032269477844,0.26995155215263367,Neutral
"I'm going to take better care of you from now on.""",0.009397439658641815,0.2804999351501465,0.7101025581359863,Positive
"""You don't understand,"" said Gatsby, with a touch of panic.",0.7032409310340881,0.27761712670326233,0.019142011180520058,Negative
"""You're not going to take care of her any more.""",0.7790635228157043,0.2070181965827942,0.013918239623308182,Negative
"""I'm not?""",0.2424577921628952,0.6990973353385925,0.05844492092728615,Neutral
Tom opened his eyes wide and laughed.,0.007637170143425465,0.35544896125793457,0.6369138956069946,Positive
He could afford to control himself now.,0.13149680197238922,0.7828565835952759,0.08564668893814087,Neutral
"""Why's that?""",0.2531363070011139,0.6863219738006592,0.06054177135229111,Neutral
"""Daisy's leaving you.""",0.24332179129123688,0.7131087779998779,0.043569426983594894,Neutral
"""Nonsense.""",0.3480214774608612,0.5564277172088623,0.0955507680773735,Neutral
"""I am, though,"" she said with a visible effort.",0.014854629524052143,0.6161998510360718,0.36894547939300537,Neutral
"""She's not leaving me!""",0.1303016096353531,0.6228261590003967,0.24687223136425018,Neutral
Tom's words suddenly leaned down over Gatsby.,0.049858491867780685,0.8826214075088501,0.06752001494169235,Neutral
"""Certainly not for a common swindler who'd have to steal the ring he put on her finger.""",0.5299952626228333,0.44630610942840576,0.023698659613728523,Negative
"""I won't stand this!""",0.9431062936782837,0.04978441074490547,0.007109349127858877,Negative
cried Daisy.,0.4241941273212433,0.507336437702179,0.06846948713064194,Neutral
"""Oh, please let's get out.""",0.2866387665271759,0.6257436275482178,0.0876176580786705,Neutral
"""Who are you, anyhow?""",0.13625800609588623,0.8170697093009949,0.04667222872376442,Neutral
broke out Tom.,0.34293076395988464,0.6146841049194336,0.04238516837358475,Neutral
"""You're one of that bunch that hangs around with Meyer Wolfshiemthat much I happen to know.",0.15424762666225433,0.7897273302078247,0.05602496117353439,Neutral
"I've made a little investigation into your affairsand I'll carry it further tomorrow.""",0.025927966460585594,0.8959692716598511,0.07810282707214355,Neutral
"""You can suit yourself about that, old sport,"" said Gatsby steadily.",0.05611216649413109,0.7935532927513123,0.15033452212810516,Neutral
"""I found out what your 'drugstores' were.""",0.36889079213142395,0.5900190472602844,0.041090115904808044,Neutral
He turned to us and spoke rapidly.,0.014408725313842297,0.748558521270752,0.23703280091285706,Neutral
"""He and this Wolfshiem bought up a lot of sidestreet drugstores here and in Chicago and sold grain alcohol over the counter.",0.2648661732673645,0.6981632709503174,0.036970630288124084,Neutral
That's one of his little stunts.,0.3001607656478882,0.630828320980072,0.0690108984708786,Neutral
"I picked him for a bootlegger the first time I saw him, and I wasn't far wrong.""",0.34291595220565796,0.49434712529182434,0.16273699700832367,Neutral
"""What about it?""",0.11662393808364868,0.8012776970863342,0.08209837973117828,Neutral
said Gatsby politely.,0.04524261876940727,0.8411476016044617,0.11360976845026016,Neutral
"""I guess your friend Walter Chase wasn't too proud to come in on it.""",0.39679405093193054,0.5583076477050781,0.04489821568131447,Neutral
"""And you left him in the lurch, didn't you?",0.5489327311515808,0.4271371364593506,0.023930126801133156,Negative
You let him go to jail for a month over in New Jersey.,0.6994978785514832,0.28973156213760376,0.010770585387945175,Negative
God!,0.0316774882376194,0.3127507269382477,0.6555717587471008,Positive
"You ought to hear Walter on the subject of you.""",0.049868643283843994,0.8771145939826965,0.07301681488752365,Neutral
"""He came to us dead broke.",0.5472967624664307,0.4184243381023407,0.03427883982658386,Negative
"He was very glad to pick up some money, old sport.""",0.0051531484350562096,0.100507453083992,0.894339382648468,Positive
"""Don't you call me 'old sport'!""",0.5657171010971069,0.3878845274448395,0.04639831930398941,Negative
cried Tom.,0.49960383772850037,0.45516538619995117,0.045230746269226074,Negative
Gatsby said nothing.,0.2766674757003784,0.6863818168640137,0.036950722336769104,Neutral
"""Walter could have you up on the betting laws too, but Wolfshiem scared him into shutting his mouth.""",0.3641418218612671,0.6112256646156311,0.02463258057832718,Neutral
That unfamiliar yet recognizable look was back again in Gatsby's face.,0.05145766958594322,0.7510084509849548,0.19753398001194,Neutral
"""That drugstore business was just small change,"" continued Tom slowly, ""but you've got something on now that Walter's afraid to tell me about.""",0.3199693262577057,0.6301990747451782,0.04983153194189072,Neutral
"I glanced at Daisy, who was staring terrified between Gatsby and her husband, and at Jordan, who had begun to balance an invisible but absorbing object on the tip of her chin.",0.27169278264045715,0.6910883188247681,0.03721894696354866,Neutral
Then I turned back to Gatsbyand was startled at his expression.,0.18184229731559753,0.7295833230018616,0.0885743573307991,Neutral
"He lookedand this is said in all contempt for the babbled slander of his gardenas if he had ""killed a man.""",0.82120281457901,0.16896922886371613,0.009827976115047932,Negative
For a moment the set of his face could be described in just that fantastic way.,0.005413678474724293,0.10125210881233215,0.893334150314331,Positive
"It passed, and he began to talk excitedly to Daisy, denying everything, defending his name against accusations that had not been made.",0.12414077669382095,0.6174198985099792,0.25843939185142517,Neutral
"But with every word she was drawing further and further into herself, so he gave that up, and only the dead dream fought on as the afternoon slipped away, trying to touch what was no longer tangible, struggling unhappily, undespairingly, toward that lost voice across the room.",0.4231809377670288,0.5179126262664795,0.05890646204352379,Neutral
The voice begged again to go.,0.13460718095302582,0.7848610877990723,0.08053165674209595,Neutral
"""Please, Tom!",0.0820981040596962,0.691559910774231,0.22634197771549225,Neutral
"I can't stand this any more.""",0.960534393787384,0.03484748676419258,0.004618058446794748,Negative
"Her frightened eyes told that whatever intentions, whatever courage she had had, were definitely gone.",0.7019990086555481,0.2874288260936737,0.010572140105068684,Negative
"""You two start on home, Daisy,"" said Tom.",0.03405102342367172,0.880304217338562,0.08564475923776627,Neutral
"""In Mr. Gatsby's car.""",0.06168866157531738,0.8085935115814209,0.12971778213977814,Neutral
"She looked at Tom, alarmed now, but he insisted with magnanimous scorn.",0.35447391867637634,0.5988035202026367,0.04672254994511604,Neutral
"""Go on.",0.17694586515426636,0.6640976667404175,0.15895649790763855,Neutral
He won't annoy you.,0.22295723855495453,0.6631211042404175,0.1139216497540474,Neutral
"I think he realizes that his presumptuous little flirtation is over.""",0.41864198446273804,0.5281731486320496,0.053184930235147476,Neutral
"They were gone, without a word, snapped out, made accidental, isolated, like ghosts, even from our pity.",0.45213446021080017,0.5027993321418762,0.04506615921854973,Neutral
After a moment Tom got up and began wrapping the unopened bottle of whisky in the towel.,0.12140829861164093,0.8452150225639343,0.033376578241586685,Neutral
"""Want any of this stuff?",0.21165530383586884,0.7341788411140442,0.054165832698345184,Neutral
Jordan?,0.1661340445280075,0.7446318864822388,0.08923404663801193,Neutral
"Nick?""",0.1532619148492813,0.746194064617157,0.10054397583007812,Neutral
I didn't answer.,0.3972264528274536,0.561549723148346,0.041223812848329544,Neutral
"""Nick?""",0.12479795515537262,0.8148850202560425,0.06031707674264908,Neutral
He asked again.,0.11636316031217575,0.8238703012466431,0.05976654216647148,Neutral
"""What?""",0.27594977617263794,0.6411868333816528,0.08286340534687042,Neutral
"""Want any?""",0.08084767311811447,0.8373204469680786,0.0818319097161293,Neutral
"""No  I just remembered that today's my birthday.""",0.06573862582445145,0.5657630562782288,0.36849838495254517,Neutral
I was thirty.,0.12308596819639206,0.7889598608016968,0.08795416355133057,Neutral
"Before me stretched the portentous, menacing road of a new decade.",0.05942314863204956,0.7777557969093323,0.16282100975513458,Neutral
It was seven o'clock when we got into the coup with him and started for Long Island.,0.032409630715847015,0.9201245307922363,0.04746584594249725,Neutral
"Tom talked incessantly, exulting and laughing, but his voice was as remote from Jordan and me as the foreign clamour on the sidewalk or the tumult of the elevated overhead.",0.16714702546596527,0.6744893789291382,0.15836362540721893,Neutral
"Human sympathy has its limits, and we were content to let all their tragic arguments fade with the city lights behind.",0.5909026861190796,0.37800899147987366,0.031088363379240036,Negative
"Thirtythe promise of a decade of loneliness, a thinning list of single men to know, a thinning briefcase of enthusiasm, thinning hair.",0.28958025574684143,0.6267496347427368,0.08367016911506653,Neutral
"But there was Jordan beside me, who, unlike Daisy, was too wise ever to carry wellforgotten dreams from age to age.",0.08706698566675186,0.6206077337265015,0.2923252582550049,Neutral
As we passed over the dark bridge her wan face fell lazily against my coat's shoulder and the formidable stroke of thirty died away with the reassuring pressure of her hand.,0.053162697702646255,0.705605149269104,0.24123220145702362,Neutral
So we drove on toward death through the cooling twilight.,0.23136743903160095,0.7225748300552368,0.046057749539613724,Neutral
"The young Greek, Michaelis, who ran the coffee joint beside the ashheaps was the principal witness at the inquest.",0.05720144510269165,0.9148219227790833,0.027976561337709427,Neutral
"He had slept through the heat until after five, when he strolled over to the garage, and found George Wilson sick in his officereally sick, pale as his own pale hair and shaking all over.",0.5989980101585388,0.36692383885383606,0.034078214317560196,Negative
"Michaelis advised him to go to bed, but Wilson refused, saying that he'd miss a lot of business if he did.",0.5080276131629944,0.4785260856151581,0.01344626396894455,Negative
While his neighbour was trying to persuade him a violent racket broke out overhead.,0.6293624639511108,0.36030226945877075,0.010335292667150497,Negative
"""I've got my wife locked in up there,"" explained Wilson calmly.",0.06745599210262299,0.8192871809005737,0.1132567748427391,Neutral
"""She's going to stay there till the day after tomorrow, and then we're going to move away.""",0.03476057946681976,0.8995842933654785,0.0656551644206047,Neutral
"Michaelis was astonished they had been neighbours for four years, and Wilson had never seemed faintly capable of such a statement.",0.4312305450439453,0.5276296138763428,0.041139792650938034,Neutral
"Generally he was one of these wornout men when he wasn't working, he sat on a chair in the doorway and stared at the people and the cars that passed along the road.",0.4121208190917969,0.5550222992897034,0.03285682573914528,Neutral
"When anyone spoke to him he invariably laughed in an agreeable, colourless way.",0.02659362554550171,0.35794955492019653,0.6154568791389465,Positive
He was his wife's man and not his own.,0.44635292887687683,0.5323120951652527,0.021334953606128693,Neutral
"So naturally Michaelis tried to find out what had happened, but Wilson wouldn't say a wordinstead he began to throw curious, suspicious glances at his visitor and ask him what he'd been doing at certain times on certain days.",0.2846423387527466,0.692804217338562,0.022553376853466034,Neutral
"Just as the latter was getting uneasy, some workmen came past the door bound for his restaurant, and Michaelis took the opportunity to get away, intending to come back later.",0.1811693161725998,0.7841144800186157,0.03471626341342926,Neutral
But he didn't.,0.44819360971450806,0.5078054666519165,0.04400085285305977,Neutral
"He supposed he forgot to, that's all.",0.32730811834335327,0.614411473274231,0.05828038230538368,Neutral
"When he came outside again, a little after seven, he was reminded of the conversation because he heard Mrs. Wilson's voice, loud and scolding, downstairs in the garage.",0.16656294465065002,0.7487804889678955,0.08465654402971268,Neutral
"""Beat me!""",0.6046170592308044,0.343046635389328,0.05233638361096382,Negative
he heard her cry.,0.3785167932510376,0.5801135897636414,0.041369568556547165,Neutral
"""Throw me down and beat me, you dirty little coward!""",0.9607518911361694,0.035307373851537704,0.003940774593502283,Negative
"A moment later she rushed out into the dusk, waving her hands and shoutingbefore he could move from his door the business was over.",0.16093884408473969,0.7565258741378784,0.08253520727157593,Neutral
"The ""death car"" as the newspapers called it, didn't stop it came out of the gathering darkness, wavered tragically for a moment, and then disappeared around the next bend.",0.4724045991897583,0.48909875750541687,0.03849661722779274,Neutral
Mavro Michaelis wasn't even sure of its colourhe told the first policeman that it was light green.,0.305361270904541,0.6604623794555664,0.03417636826634407,Neutral
"The other car, the one going toward New York, came to rest a hundred yards beyond, and its driver hurried back to where Myrtle Wilson, her life violently extinguished, knelt in the road and mingled her thick dark blood with the dust.",0.3390624523162842,0.6283645629882812,0.03257293254137039,Neutral
"Michaelis and this man reached her first, but when they had torn open her shirtwaist, still damp with perspiration, they saw that her left breast was swinging loose like a flap, and there was no need to listen for the heart beneath.",0.15863946080207825,0.7431368827819824,0.09822369366884232,Neutral
"The mouth was wide open and ripped a little at the corners, as though she had choked a little in giving up the tremendous vitality she had stored so long.",0.3339647352695465,0.5594255328178406,0.10660971701145172,Neutral
We saw the three or four automobiles and the crowd when we were still some distance away.,0.03357348591089249,0.8663272857666016,0.10009919852018356,Neutral
"""Wreck!""",0.7076648473739624,0.2520146369934082,0.040320564061403275,Negative
said Tom.,0.161762997508049,0.7532278299331665,0.08500918745994568,Neutral
"""That's good.",0.005301301367580891,0.06255053728818893,0.9321481585502625,Positive
"Wilson'll have a little business at last.""",0.034468796104192734,0.6861571073532104,0.2793740928173065,Neutral
"He slowed down, but still without any intention of stopping, until, as we came nearer, the hushed, intent faces of the people at the garage door made him automatically put on the brakes.",0.1116756722331047,0.796212911605835,0.09211139380931854,Neutral
"""We'll take a look,"" he said doubtfully, ""just a look.""",0.08984313905239105,0.8112987279891968,0.09885814040899277,Neutral
"I became aware now of a hollow, wailing sound which issued incessantly from the garage, a sound which as we got out of the coup and walked toward the door resolved itself into the words ""Oh, my God!""",0.31719833612442017,0.5822839736938477,0.10051771998405457,Neutral
uttered over and over in a gasping moan.,0.43725284934043884,0.5169455409049988,0.04580160975456238,Neutral
"""There's some bad trouble here,"" said Tom excitedly.",0.2905277907848358,0.5051212906837463,0.20435094833374023,Neutral
"He reached up on tiptoes and peered over a circle of heads into the garage, which was lit only by a yellow light in a swinging metal basket overhead.",0.015172603540122509,0.8397271633148193,0.14510022103786469,Neutral
"Then he made a harsh sound in his throat, and with a violent thrusting movement of his powerful arms pushed his way through.",0.14855466783046722,0.7915335893630981,0.059911757707595825,Neutral
The circle closed up again with a running murmur of expostulation it was a minute before I could see anything at all.,0.22805346548557281,0.7145682573318481,0.05737833306193352,Neutral
"Then new arrivals deranged the line, and Jordan and I were pushed suddenly inside.",0.5585335493087769,0.42627954483032227,0.015186834149062634,Negative
"Myrtle Wilson's body, wrapped in a blanket, and then in another blanket, as though she suffered from a chill in the hot night, lay on a worktable by the wall, and Tom, with his back to us, was bending over it, motionless.",0.23766572773456573,0.7211061716079712,0.04122806712985039,Neutral
Next to him stood a motorcycle policeman taking down names with much sweat and correction in a little book.,0.3499157428741455,0.6064795851707458,0.043604690581560135,Neutral
"At first I couldn't find the source of the high, groaning words that echoed clamorously through the bare garagethen I saw Wilson standing on the raised threshold of his office, swaying back and forth and holding to the doorposts with both hands.",0.3805626332759857,0.5791381597518921,0.04029920697212219,Neutral
"Some man was talking to him in a low voice and attempting, from time to time, to lay a hand on his shoulder, but Wilson neither heard nor saw.",0.1629100739955902,0.8051583170890808,0.0319315567612648,Neutral
"His eyes would drop slowly from the swinging light to the laden table by the wall, and then jerk back to the light again, and he gave out incessantly his high, horrible call ""Oh, my Gaod!",0.5827962756156921,0.35383984446525574,0.06336391717195511,Negative
"Oh, my Gaod!",0.14510516822338104,0.4754374027252197,0.3794574737548828,Neutral
"Oh, Gaod!",0.21893802285194397,0.6068092584609985,0.17425262928009033,Neutral
"Oh, my Gaod!""",0.21799831092357635,0.5436719655990601,0.2383296638727188,Neutral
"Presently Tom lifted his head with a jerk and, after staring around the garage with glazed eyes, addressed a mumbled incoherent remark to the policeman.",0.29603004455566406,0.6665806174278259,0.037389304488897324,Neutral
"""Mav"" the policeman was saying, ""o"" ""No, r"" corrected the man, ""Mavro"" ""Listen to me!""",0.2279232144355774,0.6849910020828247,0.08708575367927551,Neutral
muttered Tom fiercely.,0.39104461669921875,0.5853546857833862,0.023600665852427483,Neutral
"""r"" said the policeman, ""o"" ""g"" ""g"" He looked up as Tom's broad hand fell sharply on his shoulder.",0.1920604407787323,0.7592703700065613,0.048669200390577316,Neutral
"""What you want, fella?""",0.12183395773172379,0.8222808837890625,0.05588521063327789,Neutral
"""What happened?that's what I want to know.""",0.26310205459594727,0.6972179412841797,0.03967998921871185,Neutral
"""Auto hit her.",0.32594436407089233,0.62431401014328,0.04974164441227913,Neutral
"Ins'antly killed.""",0.7556199431419373,0.2293064147233963,0.015073534101247787,Negative
"""Instantly killed,"" repeated Tom, staring.",0.7304041385650635,0.2613222897052765,0.00827366579324007,Negative
"""She ran out ina road.",0.27868837118148804,0.6685423851013184,0.05276926979422569,Neutral
"Sonofabitch didn't even stopus car.""",0.9063339233398438,0.0866851806640625,0.0069809225387871265,Negative
"""There was two cars,"" said Michaelis, ""one comin', one goin', see?""",0.051907408982515335,0.8872413635253906,0.06085122376680374,Neutral
"""Going where?""",0.16171042621135712,0.7870778441429138,0.05121168494224548,Neutral
asked the policeman keenly.,0.17449335753917694,0.7563915848731995,0.06911509484052658,Neutral
"""One goin' each way.",0.08567827939987183,0.7953765988349915,0.11894513666629791,Neutral
"Well, she""his hand rose toward the blankets but stopped halfway and fell to his side""she ran out there an' the one comin' from N'York knock right into her, goin' thirty or forty miles an hour.""",0.09212610870599747,0.8305856585502625,0.07728815078735352,Neutral
"""What's the name of this place here?""",0.08958445489406586,0.8640365600585938,0.0463789701461792,Neutral
demanded the officer.,0.3172713816165924,0.6054512858390808,0.07727732509374619,Neutral
"""Hasn't got any name.""",0.34352612495422363,0.6066365242004395,0.049837376922369,Neutral
A pale welldressed negro stepped near.,0.1286340206861496,0.8027888536453247,0.0685771182179451,Neutral
"""It was a yellow car,"" he said, ""big yellow car.",0.040567390620708466,0.6451926827430725,0.3142399787902832,Neutral
"New.""",0.1112884059548378,0.6619096994400024,0.22680187225341797,Neutral
"""See the accident?""",0.2630824148654938,0.7017205357551575,0.03519698232412338,Neutral
asked the policeman.,0.3030068576335907,0.6409531235694885,0.05604000389575958,Neutral
"""No, but the car passed me down the road, going faster'n forty.",0.1325535625219345,0.7371852993965149,0.1302611082792282,Neutral
"Going fifty, sixty.""",0.05503212288022041,0.8452534675598145,0.099714495241642,Neutral
"""Come here and let's have your name.",0.05835593491792679,0.7881441116333008,0.15349993109703064,Neutral
Look out now.,0.12137162685394287,0.738088071346283,0.14054027199745178,Neutral
"I want to get his name.""",0.12225282937288284,0.7836257815361023,0.09412144869565964,Neutral
"Some words of this conversation must have reached Wilson, swaying in the office door, for suddenly a new theme found voice among his grasping cries ""You don't have to tell me what kind of car it was!",0.06930026412010193,0.7153249382972717,0.21537470817565918,Neutral
"I know what kind of car it was!""",0.147340789437294,0.690897524356842,0.16176177561283112,Neutral
"Watching Tom, I saw the wad of muscle back of his shoulder tighten under his coat.",0.16523568332195282,0.7832446098327637,0.051519669592380524,Neutral
"He walked quickly over to Wilson and, standing in front of him, seized him firmly by the upper arms.",0.008889752440154552,0.7529336214065552,0.23817658424377441,Neutral
"""You've got to pull yourself together,"" he said with soothing gruffness.",0.031550269573926926,0.6340452432632446,0.33440446853637695,Neutral
Wilson's eyes fell upon Tom he started up on his tiptoes and then would have collapsed to his knees had not Tom held him upright.,0.22148898243904114,0.7351953387260437,0.04331572726368904,Neutral
"""Listen,"" said Tom, shaking him a little.",0.052240192890167236,0.8649276494979858,0.08283215761184692,Neutral
"""I just got here a minute ago, from New York.",0.06905755400657654,0.8400586247444153,0.0908837616443634,Neutral
I was bringing you that coup we've been talking about.,0.10215197503566742,0.8425979614257812,0.05525006726384163,Neutral
That yellow car I was driving this afternoon wasn't minedo you hear?,0.1112573966383934,0.834213137626648,0.05452952906489372,Neutral
"I haven't seen it all afternoon.""",0.3826249837875366,0.5608556270599365,0.056519366800785065,Neutral
"Only the negro and I were near enough to hear what he said, but the policeman caught something in the tone and looked over with truculent eyes.",0.41629111766815186,0.5478097796440125,0.035899050533771515,Neutral
"""What's all that?""",0.1838812679052353,0.741692066192627,0.07442659139633179,Neutral
he demanded.,0.23303066194057465,0.6403404474258423,0.1266288161277771,Neutral
"""I'm a friend of his.""",0.017704283818602562,0.7493894100189209,0.232906311750412,Neutral
Tom turned his head but kept his hands firm on Wilson's body.,0.03767219930887222,0.9163071513175964,0.04602062329649925,Neutral
"""He says he knows the car that did it  It was a yellow car.""",0.1378665417432785,0.7796711325645447,0.08246239274740219,Neutral
Some dim impulse moved the policeman to look suspiciously at Tom.,0.45226702094078064,0.5311861038208008,0.01654694974422455,Neutral
"""And what colour's your car?""",0.09473144263029099,0.8356432318687439,0.0696253627538681,Neutral
"""It's a blue car, a coup.""",0.07659199833869934,0.7495628595352173,0.17384517192840576,Neutral
"""We've come straight from New York,"" I said.",0.04223182424902916,0.8666133284568787,0.09115489572286606,Neutral
"Someone who had been driving a little behind us confirmed this, and the policeman turned away.",0.2509765326976776,0.7016553282737732,0.047368213534355164,Neutral
"""Now, if you'll let me have that name again correct"" Picking up Wilson like a doll, Tom carried him into the office, set him down in a chair, and came back.",0.0632786825299263,0.869035005569458,0.06768625974655151,Neutral
"""If somebody'll come here and sit with him,"" he snapped authoritatively.",0.0904923528432846,0.8107430934906006,0.09876453131437302,Neutral
He watched while the two men standing closest glanced at each other and went unwillingly into the room.,0.02491689659655094,0.8876140713691711,0.08746907860040665,Neutral
"Then Tom shut the door on them and came down the single step, his eyes avoiding the table.",0.09475045651197433,0.8619323372840881,0.0433172807097435,Neutral
"As he passed close to me he whispered ""Let's get out.""",0.032035943120718,0.8424617052078247,0.1255023032426834,Neutral
"Selfconsciously, with his authoritative arms breaking the way, we pushed through the still gathering crowd, passing a hurried doctor, case in hand, who had been sent for in wild hope half an hour ago.",0.04939277842640877,0.7959713339805603,0.1546359360218048,Neutral
"Tom drove slowly until we were beyond the bendthen his foot came down hard, and the coup raced along through the night.",0.08254148066043854,0.8453413844108582,0.07211712002754211,Neutral
"In a little while I heard a low husky sob, and saw that the tears were overflowing down his face.",0.5684434771537781,0.3920949399471283,0.03946156054735184,Negative
"""The God damned coward!""",0.9538901448249817,0.042278893291950226,0.003830952337011695,Negative
he whimpered.,0.261995404958725,0.6279103755950928,0.11009422689676285,Neutral
"""He didn't even stop his car.""",0.33102700114250183,0.5982130169868469,0.07076004892587662,Neutral
The Buchanans' house floated suddenly toward us through the dark rustling trees.,0.009476364590227604,0.8070454001426697,0.18347826600074768,Neutral
"Tom stopped beside the porch and looked up at the second floor, where two windows bloomed with light among the vines.",0.006486030295491219,0.6193548440933228,0.3741591274738312,Neutral
"""Daisy's home,"" he said.",0.030071107670664787,0.8300667405128479,0.13986214995384216,Neutral
As we got out of the car he glanced at me and frowned slightly.,0.2024100124835968,0.7645784616470337,0.03301149234175682,Neutral
"""I ought to have dropped you in West Egg, Nick.",0.32779425382614136,0.6326096057891846,0.03959617391228676,Neutral
"There's nothing we can do tonight.""",0.5576821565628052,0.4043240249156952,0.03799385204911232,Negative
"A change had come over him, and he spoke gravely, and with decision.",0.14290572702884674,0.7846474051475525,0.07244687527418137,Neutral
As we walked across the moonlight gravel to the porch he disposed of the situation in a few brisk phrases.,0.01743917353451252,0.8596548438072205,0.12290602922439575,Neutral
"""I'll telephone for a taxi to take you home, and while you're waiting you and Jordan better go in the kitchen and have them get you some supperif you want any.""",0.03199081867933273,0.8358601331710815,0.13214899599552155,Neutral
He opened the door.,0.06800883263349533,0.7590092420578003,0.17298197746276855,Neutral
"""Come in.""",0.043784577399492264,0.8104506134986877,0.14576482772827148,Neutral
"""No, thanks.",0.25143781304359436,0.6085932850837708,0.1399688720703125,Neutral
But I'd be glad if you'd order me the taxi.,0.01862519048154354,0.3245527446269989,0.6568220257759094,Positive
"I'll wait outside.""",0.06334098428487778,0.7894318699836731,0.14722715318202972,Neutral
Jordan put her hand on my arm.,0.032636430114507675,0.8861084580421448,0.08125516027212143,Neutral
"""Won't you come in, Nick?""",0.06744509935379028,0.8977791666984558,0.0347757525742054,Neutral
"""No, thanks.""",0.14689305424690247,0.6866734623908997,0.1664334386587143,Neutral
I was feeling a little sick and I wanted to be alone.,0.8198567628860474,0.16688810288906097,0.013255143538117409,Negative
But Jordan lingered for a moment more.,0.027113722637295723,0.8933656811714172,0.079520583152771,Neutral
"""It's only halfpast nine,"" she said.",0.03439849615097046,0.7810797691345215,0.18452167510986328,Neutral
"I'd be damned if I'd go in I'd had enough of all of them for one day, and suddenly that included Jordan too.",0.5941595435142517,0.3599678575992584,0.04587259516119957,Negative
"She must have seen something of this in my expression, for she turned abruptly away and ran up the porch steps into the house.",0.2132236808538437,0.7354320883750916,0.05134424939751625,Neutral
"I sat down for a few minutes with my head in my hands, until I heard the phone taken up inside and the butler's voice calling a taxi.",0.18192093074321747,0.762861430644989,0.05521766468882561,Neutral
"Then I walked slowly down the drive away from the house, intending to wait by the gate.",0.05235721543431282,0.8865100145339966,0.061132751405239105,Neutral
I hadn't gone twenty yards when I heard my name and Gatsby stepped from between two bushes into the path.,0.09495694190263748,0.791848361492157,0.11319465190172195,Neutral
"I must have felt pretty weird by that time, because I could think of nothing except the luminosity of his pink suit under the moon.",0.4179011285305023,0.44572487473487854,0.13637395203113556,Neutral
"""What are you doing?""",0.14564792811870575,0.7897425293922424,0.06460953503847122,Neutral
I inquired.,0.14530690014362335,0.7749420404434204,0.07975110411643982,Neutral
"""Just standing here, old sport.""",0.12822458148002625,0.7697733640670776,0.10200203210115433,Neutral
"Somehow, that seemed a despicable occupation.",0.8870099186897278,0.10590837895870209,0.007081708870828152,Negative
"For all I knew he was going to rob the house in a moment I wouldn't have been surprised to see sinister faces, the faces of ""Wolfshiem's people,"" behind him in the dark shrubbery.",0.5477597713470459,0.4224640727043152,0.029776232317090034,Negative
"""Did you see any trouble on the road?""",0.3368220627307892,0.64211106300354,0.021066894754767418,Neutral
he asked after a minute.,0.14711621403694153,0.7667505741119385,0.08613315969705582,Neutral
"""Yes.""",0.028313808143138885,0.5548886656761169,0.41679757833480835,Neutral
He hesitated.,0.2454492747783661,0.6981067061424255,0.056444041430950165,Neutral
"""Was she killed?""",0.34942036867141724,0.6330764293670654,0.01750318706035614,Neutral
"""Yes.""",0.028313808143138885,0.5548886656761169,0.41679757833480835,Neutral
"""I thought so I told Daisy I thought so.",0.0703541561961174,0.7852135300636292,0.14443233609199524,Neutral
It's better that the shock should all come at once.,0.2381046563386917,0.6287034749984741,0.13319191336631775,Neutral
"She stood it pretty well.""",0.013409407809376717,0.30076315999031067,0.6858274340629578,Positive
He spoke as if Daisy's reaction was the only thing that mattered.,0.17256039381027222,0.722958505153656,0.10448116809129715,Neutral
"""I got to West Egg by a side road,"" he went on, ""and left the car in my garage.",0.07688914984464645,0.8599539399147034,0.06315687298774719,Neutral
"I don't think anybody saw us, but of course I can't be sure.""",0.28214752674102783,0.6593043208122253,0.058548178523778915,Neutral
I disliked him so much by this time that I didn't find it necessary to tell him he was wrong.,0.9438903331756592,0.05296335369348526,0.003146350383758545,Negative
"""Who was the woman?""",0.12734296917915344,0.8314801454544067,0.041176896542310715,Neutral
he inquired.,0.13003545999526978,0.75351881980896,0.11644569784402847,Neutral
"""Her name was Wilson.",0.10489629209041595,0.8329511880874634,0.06215255334973335,Neutral
Her husband owns the garage.,0.1039179340004921,0.8421965837478638,0.05388551950454712,Neutral
"How the devil did it happen?""",0.6841089725494385,0.2998730540275574,0.016017893329262733,Negative
"""Well, I tried to swing the wheel"" He broke off, and suddenly I guessed at the truth.",0.18313975632190704,0.7512559294700623,0.06560426950454712,Neutral
